Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity,Delivery_Zone,Distance_km,Partner_Type,Fuel_Cost,Partner_Payout,Delivery_Time_min
Chocolates & Candies,Kellogg's Almonds And Cranberries Granola,33000,6,6,31000,460,False,460,North,6.11,Cycle,0.0,23.33,41.0
Chocolates & Candies,Nestle Ceregrow Multigrain Cereal with Milk and Fruits - 3 to 6 years,29200,0,6,29200,300,False,300,South,6.98,Cycle,0.0,25.94,35.7
Chocolates & Candies,MTR 3 Minute Breakfast - Magic Masala Upma,2500,0,6,2500,60,False,60,South,3.27,Walker,0.0,11.54,27.6
Chocolates & Candies,Smith & Jones Masala Noodles,6800,10,5,6100,360,False,360,South,1.22,Cycle,0.0,8.66,8.5
Chocolates & Candies,"Knorr Classic Tomato Soup With 100% Real Vegetabls, No Added Preservatives",5500,0,6,5500,53,False,53,Central,0.7,Rider,0.84,13.5,2.7
Chocolates & Candies,Godrej Yummiez Chicken Punjabi Tikka ,29500,9,6,26600,360,False,360,West,5.22,Cycle,0.0,20.66,33.4
Chocolates & Candies,Kellogg's Corn Flakes,42500,9,1,38300,1000,False,1,West,6.18,Rider,7.42,40.9,20.8
Chocolates & Candies,Kelloggs Chocos,17000,5,4,16000,385,False,385,East,1.93,Cycle,0.0,10.79,12.0
Chocolates & Candies,Pedigree Puppy Dry Dog Food Food Chicken & Milk,29000,20,6,23200,1200,False,1200,South,1.53,Cycle,0.0,9.59,9.9
Chocolates & Candies,Ching's Secret Lemon Coriander Instant Soup,1500,0,5,1500,15,False,15,Central,0.9,Cycle,0.0,7.7,5.1
Chocolates & Candies,Nestle Cerelac Baby Cereal With Milk Wheat-Rice Mixed Fruit,26100,0,6,26100,300,False,300,Central,5.85,Rider,7.02,39.25,27.2
Chocolates & Candies,Kelloggs Chocos - Moons & Stars,66000,40,4,39600,1200,False,1,West,2.52,Cycle,0.0,12.56,15.6
Chocolates & Candies,ITC Master Chef Chicken Galouti Kebab,17000,4,2,16200,210,False,210,South,3.11,Rider,3.73,25.55,11.8
Chocolates & Candies,Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,22900,10,6,20600,400,False,400,East,3.77,Rider,4.52,28.85,15.5
Chocolates & Candies,Kitchens Of India Palak Paneer,13000,30,6,9100,285,False,285,South,5.96,Walker,0.0,16.92,54.6
Chocolates & Candies,Kelloggs Chocos Fills Double Chocolat,9900,11,6,8800,175,False,175,North,4.73,Cycle,0.0,19.19,25.2
Chocolates & Candies,Soulfull Ragi Bites Choco Fills,16900,5,4,16000,250,False,250,South,4.5,Walker,0.0,14.0,39.6
Chocolates & Candies,Figaro Sliced Black Olive ,17900,0,6,17900,450,False,450,North,1.64,Walker,0.0,8.28,14.2
Chocolates & Candies,Veeba Barbeque Sauce,14900,8,6,13700,330,False,330,North,3.84,Rider,4.61,29.2,14.6
Chocolates & Candies,The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar,6000,20,6,4800,40,False,40,East,5.15,Cycle,0.0,20.45,33.6
Chocolates & Candies,"The Whole Truth - Nuts, Fruits & Seeds Muesli",32500,20,6,26000,350,False,350,West,6.83,Rider,8.2,44.15,27.1
Chocolates & Candies,Pantai Green Curry Paste,15000,14,5,12800,114,False,114,South,1.81,Rider,2.17,19.05,8.8
Chocolates & Candies,Kelloggs Special K,21000,8,5,19200,435,False,435,North,0.56,Cycle,0.0,6.68,3.1
Chocolates & Candies,Moi Soi Sichuan Chilli Oil- For Stir Fry Marinade Spread & Dip,28000,50,5,14000,175,False,175,South,0.99,Rider,1.19,14.95,3.8
Chocolates & Candies,Mother's Recipe Madras Appalam,5000,10,6,4500,100,False,100,West,2.94,Cycle,0.0,13.82,19.3
Chocolates & Candies,Top Ramen Masala Oat Masala,8000,10,6,7200,280,False,280,West,5.83,Cycle,0.0,22.49,35.5
Chocolates & Candies,Saffola Everyday Peppy Tomato Masala Oats,19500,12,6,17100,500,False,500,Central,0.55,Rider,0.66,12.75,2.3
Chocolates & Candies,"Ching's Secret Instant Noodles, Hot Garlic",6000,0,4,6000,240,False,240,West,3.47,Rider,4.16,27.35,10.8
Chocolates & Candies,Kitchens Of India Chicken Chettinad,20000,30,1,14000,285,False,285,East,2.64,Walker,0.0,10.28,23.2
Chocolates & Candies,Nestle Cerelac Wheat - Stage 1,19000,0,6,19000,300,False,300,North,0.84,Rider,1.01,14.2,3.0
Chocolates & Candies,Sumeru Aloo Paratha,11900,5,6,11300,400,False,400,Central,3.43,Cycle,0.0,15.29,24.0
Chocolates & Candies,ITC Master Chef Veggie Pizza Pocket,17000,4,4,16200,340,False,340,East,2.16,Walker,0.0,9.32,18.6
Chocolates & Candies,Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip,6000,15,1,5100,70,False,70,South,2.79,Cycle,0.0,13.37,18.9
Chocolates & Candies,Ching's Secret Manchow Soup,5500,0,3,5500,55,False,55,North,5.09,Walker,0.0,15.18,47.6
Chocolates & Candies,Veeba Carrot & Cucumber Sandwich Spread,8500,10,6,7600,250,False,250,West,3.89,Rider,4.67,29.45,14.3
Chocolates & Candies,Kellogg's Real Almond & Honey Corn Flakes,37000,12,3,32400,650,False,650,North,1.31,Rider,1.57,16.55,5.4
Chocolates & Candies,Kitchens Of India Mughlai Paneer,16000,30,4,11200,285,False,285,South,6.75,Rider,8.1,43.75,31.6
Chocolates & Candies,Ching's Secret Just Soak - Veg Hakka Noodles,3000,0,5,3000,150,False,150,Central,4.63,Cycle,0.0,18.89,31.3
Chocolates & Candies,Ching's Secret Chowmein Hakka Noodles Masala,6000,10,2,5400,100,False,100,Central,5.48,Walker,0.0,15.96,45.6
Chocolates & Candies,The Whole Truth Dark Chocolate Peanut Butter - Crunchy,23500,20,5,18800,325,False,325,Central,1.01,Cycle,0.0,8.03,5.7
Chocolates & Candies,Mother's Recipe Bhel Puri Chutney,5500,9,4,5000,200,False,200,West,0.81,Walker,0.0,6.62,7.0
Chocolates & Candies,Kelloggs Chocos Moon & Stars,33000,10,6,29400,680,False,680,East,0.63,Rider,0.76,13.15,1.9
Chocolates & Candies,Mother's Recipe Lime Pickle ,12000,5,1,11400,400,False,400,East,1.73,Cycle,0.0,10.19,10.7
Chocolates & Candies,Kitchens of India Dal Makhani,11000,30,2,7700,285,False,285,North,3.19,Rider,3.83,25.95,15.0
Chocolates & Candies,Pantai Light Soy Sauce,27500,14,5,23400,200,False,200,West,6.58,Cycle,0.0,24.74,37.9
Chocolates & Candies,Ching's Secret Sweet Corn Soup,5500,0,6,5500,55,False,55,Central,3.47,Rider,4.16,27.35,15.5
Chocolates & Candies,"Top Ramen Noodles, Atta",8000,0,1,8000,280,False,280,Central,2.39,Cycle,0.0,12.17,15.0
Chocolates & Candies,Cantina Tortilla Dip Sauce Sour Creamy Tex Mex,22500,15,5,19100,190,False,190,South,4.15,Cycle,0.0,17.45,23.9
Chocolates & Candies,Dabur Hommade - Rajasthan Ki Garlic Chutne,6500,6,6,6100,200,False,200,South,1.23,Walker,0.0,7.46,10.2
Chocolates & Candies,MTR Seviyan Vermicelli ,4200,0,2,4200,400,False,400,Central,4.46,Rider,5.35,32.3,19.7
Chocolates & Candies,Pantai Oyster Sauce,27500,14,4,23400,200,False,200,Central,4.19,Walker,0.0,13.38,40.7
Chocolates & Candies,Go Cheese Spread - Four Pepper (Soft & Creamy),9900,5,6,9400,200,False,200,West,5.65,Walker,0.0,16.3,53.0
Chocolates & Candies,MTR Ready To Eat Paneer Butter Masala,13500,9,2,12200,300,False,300,East,6.91,Rider,8.29,44.55,21.0
Chocolates & Candies,Nestle Lactogen Stage 2 Follow-up Formula Powder,34000,0,2,34000,400,False,400,South,2.13,Cycle,0.0,11.39,11.6
Chocolates & Candies,Kellogg's Crunchy Bites Chocos,19000,10,6,17100,375,False,375,East,3.81,Walker,0.0,12.62,31.0
Chocolates & Candies,Veeba Hot Sweet Tomato Chilli Sauce,10400,20,3,8300,500,False,500,West,6.41,Rider,7.69,42.05,26.5
Chocolates & Candies,Borges Durum Wheat Pasta Superior Quality,25000,40,6,14900,500,False,500,Central,5.6,Cycle,0.0,21.8,36.5
Chocolates & Candies,Funfoods Peanut Butter Crunchy,16900,7,1,15600,400,False,400,East,3.67,Walker,0.0,12.34,30.2
Chocolates & Candies,Pantai Red Curry Paste,6000,0,4,6000,50,False,50,Central,6.64,Walker,0.0,18.28,64.3
Chocolates & Candies,ITC Master Chef Chicken Seekh Kabab,32500,0,6,32500,500,False,500,Central,0.87,Walker,0.0,6.74,7.9
Chocolates & Candies,Del Monte Pizza & Pasta Sauce Spout Pack,9900,0,3,9900,400,False,400,North,6.55,Cycle,0.0,24.65,41.8
Chocolates & Candies,Pantai Sriracha Red Chilli Sauce,22500,15,6,19100,200,False,200,East,0.83,Walker,0.0,6.66,8.3
Chocolates & Candies,Hershey's Cocoa Spread,29500,0,3,29500,350,False,350,East,4.06,Cycle,0.0,17.18,21.0
Chocolates & Candies,Maggi Ghee Tadka Upma Express Pouch,2500,0,6,2500,65,False,65,Central,6.29,Walker,0.0,17.58,61.7
Chocolates & Candies,Ching's Secret Manchurian Noodles,9100,0,5,9100,360,False,360,West,2.21,Rider,2.65,21.05,7.2
Chocolates & Candies,Kellogg's All Bran Wheat Flakes,22000,6,5,20500,425,False,425,North,3.57,Walker,0.0,12.14,31.4
Chocolates & Candies,Yummiez Chicken Breakfast Sausages,15000,0,3,15000,250,False,250,Central,2.61,Rider,3.13,23.05,12.3
Chocolates & Candies,Pantai Red Curry Paste,15000,14,3,12800,114,False,114,South,6.69,Rider,8.03,43.45,32.2
Chocolates & Candies,Bagrrys Muesli Crunchy Fruit & Nut With Cranberries,33000,10,6,29700,400,False,400,South,5.85,Rider,7.02,39.25,23.5
Chocolates & Candies,Quaker Oats Pouch,27600,10,6,24800,1500,False,1,North,5.11,Cycle,0.0,20.33,31.6
Chocolates & Candies,Prasuma Momos -  Cheesy Spicy Veg,29500,0,6,29500,24,False,24,West,4.32,Rider,5.18,31.6,19.1
Chocolates & Candies,Veeba Sriracha Chilli Garlic Sauce,14900,8,5,13700,320,False,320,Central,5.83,Walker,0.0,16.66,56.3
Chocolates & Candies,Ching's Secret Just Soak - Veg Hakka Noodles,11500,0,6,11500,600,False,600,East,3.05,Cycle,0.0,14.15,16.0
Chocolates & Candies,Moi Soi Kung Pao Sauce - For Stir Fry Marinade Spread & Dip,28000,50,5,14000,175,False,175,North,3.41,Rider,4.09,27.05,15.8
Chocolates & Candies,Figaro Plain Green Olive ,17900,0,6,17900,450,False,450,West,5.25,Cycle,0.0,20.75,31.3
Chocolates & Candies,Mother's Recipe Gujrati Gorkeri Pickle,14000,10,3,12600,500,False,500,East,2.83,Cycle,0.0,13.49,16.7
Chocolates & Candies,Kellogg's Muesli 20% Nuts Delight,32000,0,6,32000,500,False,500,South,0.92,Cycle,0.0,7.76,5.4
Chocolates & Candies,Borges Farfalle Durum Wheat Pasta ,25000,0,5,25000,500,False,500,South,0.98,Walker,0.0,6.96,8.8
Chocolates & Candies,Kellogg's Chocos,29900,10,4,26900,700,False,700,East,1.25,Rider,1.5,16.25,6.1
Chocolates & Candies,Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants ,62000,0,1,62000,400,False,400,North,6.15,Cycle,0.0,23.45,37.5
Chocolates & Candies,Veeba Truly Tomato Ketchup,9900,20,6,7900,500,False,500,South,3.57,Cycle,0.0,15.71,24.7
Chocolates & Candies,Ching's Secret Green Chilli Sauce,8500,4,1,8100,680,False,680,Central,5.13,Cycle,0.0,20.39,27.5
Chocolates & Candies,MTR Roasted Vermicelli ,5500,0,1,5500,400,False,400,East,3.05,Rider,3.66,25.25,13.6
Chocolates & Candies,Mother's Recipe Punjabi Teekha Mang Pickle,12000,10,4,10800,400,False,400,East,2.18,Cycle,0.0,11.54,14.4
Chocolates & Candies,Ching's Secret Hot Garlic Instant Noodles,11400,0,6,11400,480,False,480,South,2.76,Cycle,0.0,13.28,17.5
Chocolates & Candies,Kellogg's Real Honey Corn Flakes,29000,7,5,26700,630,False,630,North,5.66,Walker,0.0,16.32,52.2
Chocolates & Candies,ITC Master Chef Lebanese Falafel Kebab,13000,4,4,12400,230,False,230,Central,4.56,Rider,5.47,32.8,18.8
Chocolates & Candies,Kelloggs Chocos Fills Double Chocolaty,18500,10,5,16500,250,False,250,North,6.59,Walker,0.0,18.18,64.1
Chocolates & Candies,Organic India Apple Cider Vinegar,59500,9,2,53600,500,False,500,West,4.92,Rider,5.9,34.6,22.8
Chocolates & Candies,Masala Oats Masala & Coriander ,19500,9,5,17600,500,False,500,West,4.21,Rider,5.05,31.05,13.7
Chocolates & Candies,Ching's Secret  Noodles - Pad Thai Lemongras,20000,0,5,20000,130,False,130,South,4.47,Rider,5.36,32.35,21.0
Chocolates & Candies,Bagrrys Fruit and Nut Muesli with Cranberries,49900,0,5,49900,750,False,750,South,6.63,Walker,0.0,18.26,58.5
Chocolates & Candies,Kitchens Of India Yellow Dal Tadka,11000,30,6,7700,285,False,285,South,5.62,Walker,0.0,16.24,47.8
Chocolates & Candies,Soulfull Vanilla Fills - Ragi Bites,16900,5,6,16000,250,False,250,West,0.66,Walker,0.0,6.32,6.4
Chocolates & Candies,Pantai Teriyaki Sauce with Garlic,32500,15,6,27600,200,False,200,North,3.97,Walker,0.0,12.94,35.2
Chocolates & Candies,Whiskas Adult Pocket Tuna Cat Food,41000,0,1,41000,1200,False,1,North,4.97,Cycle,0.0,19.91,32.9
Chocolates & Candies,Kitchens Of India Chicken Darbari ,20000,30,4,14000,285,False,285,South,5.37,Cycle,0.0,21.11,29.7
Chocolates & Candies,Soulfull Millet Muesli Fruit & Nut Almonds & Real Fruits,29900,10,6,26900,400,False,400,Central,1.89,Cycle,0.0,10.67,9.5
Chocolates & Candies,Smith & Jones Red Pasta Sauce Mix,4000,0,6,4000,46,False,46,North,6.14,Rider,7.37,40.7,24.5
Chocolates & Candies,Kellogg's Muesli Nuts Delight,42500,9,3,38300,750,False,750,West,6.71,Cycle,0.0,25.13,34.9
Chocolates & Candies,Kitchens of India Dal Bukhara Gravy Mix,11000,30,6,7700,285,False,285,East,2.04,Rider,2.45,20.2,9.2
Chocolates & Candies,The Whole Truth Peanut Butter - Sweetened & Crunchy,21500,20,6,17200,325,False,325,East,6.24,Walker,0.0,17.48,53.4
Chocolates & Candies,Remia Mayonnaise,23000,0,6,23000,241,False,241,East,1.13,Rider,1.36,15.65,4.4
Chocolates & Candies,Ching's Secret Green Chilli Sauce,10500,0,6,10500,425,False,425,Central,0.86,Rider,1.03,14.3,2.7
Chocolates & Candies,Bagrrys Fruit N Fibre Muesli - Strawberry,59500,0,1,59500,1000,False,1,South,1.34,Cycle,0.0,9.02,7.5
Chocolates & Candies,Ching's Secret Tomato Oats Instant Soup,1500,0,3,1500,20,False,20,West,0.88,Walker,0.0,6.76,8.4
Chocolates & Candies,Kellogg's Special K Original Corn Flakes,14000,5,1,13300,290,False,290,Central,5.99,Walker,0.0,16.98,49.7
Chocolates & Candies,Moi Soi  Black Bean Sauce - Dip Spread Stir Fry & Marinade,28000,50,5,14000,175,False,175,West,0.88,Cycle,0.0,7.64,5.5
Chocolates & Candies,Tong Garden Wasabi Green Peas,17500,4,6,16700,150,False,150,West,2.27,Walker,0.0,9.54,22.3
Chocolates & Candies,Ching's Secret Red Chilli Sauce,10500,0,4,10500,440,False,440,South,1.17,Walker,0.0,7.34,11.0
Chocolates & Candies,Ching's Instant Hot and Sour Soup,5500,0,5,5500,55,False,55,East,2.42,Walker,0.0,9.84,23.3
Chocolates & Candies,Ching's Secret Noodles - Pad Thai Original,20000,0,6,20000,130,False,130,South,1.09,Cycle,0.0,8.27,5.7
Chocolates & Candies,Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets,5500,30,5,3800,80,False,80,Central,4.84,Walker,0.0,14.68,41.1
Chocolates & Candies,Del Monte Black Sliced Olives,25000,0,1,25000,450,False,450,Central,1.37,Rider,1.64,16.85,6.6
Chocolates & Candies,Kitchens Of India Murgh Methi,22000,30,5,15400,285,False,285,Central,6.04,Rider,7.25,40.2,26.8
Chocolates & Candies,Nestle Cerelac 5 Grains & Fruits Cereal,28800,0,6,28800,300,False,300,South,5.81,Walker,0.0,16.62,53.9
Chocolates & Candies,The Whole Truth - 5 Grain Muesli No Added Sugar,32500,20,6,26000,350,False,350,West,0.59,Cycle,0.0,6.77,3.7
Chocolates & Candies,Ching's Secret  Pad Thai Noodles Green Curry,20000,0,6,20000,130,False,130,West,6.32,Cycle,0.0,23.96,36.8
Chocolates & Candies,Aashirvaad Suji Halwa With Jaggery,7500,0,6,7500,70,False,70,North,0.69,Cycle,0.0,7.07,3.5
Chocolates & Candies,Mother's Recipe Mango Pickle ,12000,0,1,12000,400,False,400,Central,2.06,Walker,0.0,9.12,19.7
Chocolates & Candies,Ching's Secret Pad Thai Noodles - Extra Hot Thai Chilli,20000,0,6,20000,130,False,130,West,0.71,Walker,0.0,6.42,6.6
Chocolates & Candies,Kellogg's Special K Original Corn Flakes,39900,11,6,35500,900,False,900,North,2.68,Rider,3.22,23.4,10.6
Chocolates & Candies,Knorr Sweet Corn Chicken Soup,5500,0,2,5500,42,False,42,West,3.84,Cycle,0.0,16.52,26.1
Chocolates & Candies,Ching's Secret Tomato Soup,5500,0,6,5500,55,False,55,Central,5.68,Rider,6.82,38.4,20.9
Chocolates & Candies,Funfoods Peanut Butter Creamy,16900,0,1,16900,400,False,400,East,2.7,Rider,3.24,23.5,9.7
Chocolates & Candies,Japanese Choice Udon Noodles,29500,9,6,26600,250,False,250,Central,5.09,Cycle,0.0,20.27,34.3
Chocolates & Candies,Kelloggs Muesli - With 22% Fruit Magic,32000,10,5,28800,500,False,500,South,1.72,Walker,0.0,8.44,16.5
Chocolates & Candies,Dabur Hommade - Kalonji Tamatar Ki Chutney,6500,6,6,6100,200,False,200,West,5.38,Walker,0.0,15.76,48.6
Chocolates & Candies,Kitchens Of India Dal Makhani,11000,30,1,7700,285,False,285,West,2.03,Rider,2.44,20.15,6.6
Chocolates & Candies,Aashirvaad Suji Halwa With Jaggery,5500,30,6,3800,80,False,80,South,1.43,Rider,1.72,17.15,4.9
Chocolates & Candies,Del Monte Green Chili Sauce,5500,0,3,5500,190,False,190,South,1.71,Rider,2.05,18.55,7.4
Chocolates & Candies,Pedigree Dog Food Adult Chicken & Veg,66000,10,1,59400,3000,False,3,East,1.68,Rider,2.02,18.4,6.3
Chocolates & Candies,Kellogg's Original Corn Flakes,18500,5,6,17500,475,False,475,West,3.83,Cycle,0.0,16.49,25.6
Chocolates & Candies,Pedigree Puppy Dry Dog Food Food Chicken & Milk,69000,6,2,64800,3000,False,3,West,5.99,Rider,7.19,39.95,29.4
Chocolates & Candies,Kitchens Of India Rajma Masala,11000,30,5,7700,285,False,285,East,1.02,Rider,1.22,15.1,4.7
Chocolates & Candies,Kitchen Of India Ready-To-Eat Pindi Channa,11000,30,2,7700,285,False,285,North,5.1,Walker,0.0,15.2,44.7
Chocolates & Candies,Figaro Pitted Black Olive ,17900,0,6,17900,450,False,450,East,4.75,Walker,0.0,14.5,45.5
Chocolates & Candies,Cantina Tabasco Red Sauce,14000,15,6,11900,60,False,60,Central,6.17,Walker,0.0,17.34,53.7
Chocolates & Candies,Mother's Recipe Pickle - Mixed,14900,26,6,10900,500,False,500,West,2.09,Cycle,0.0,11.27,11.1
Chocolates & Candies,Nestle Cerelac Baby Cereal with Milk 5 Grains & Vegetables from 18 to 24 Month,27900,0,5,27900,300,False,300,South,3.43,Cycle,0.0,15.29,17.4
Chocolates & Candies,Mother's Recipe Tamarind Paste,5000,2,2,4900,200,False,200,Central,6.52,Walker,0.0,18.04,57.2
Chocolates & Candies,Pedigree Meat Jerky Adult Dog Treat Barbecued Chicken,14000,20,6,11200,80,False,80,West,4.79,Walker,0.0,14.58,47.0
Chocolates & Candies,Veeba Peri Peri Sauce,16100,0,6,16100,300,False,300,East,3.03,Rider,3.64,25.15,10.5
Chocolates & Candies,Pantai Sriracha Yellow Chilli Sauce,22500,15,6,19100,200,False,200,Central,1.35,Rider,1.62,16.75,4.6
Chocolates & Candies,Praakritik Organic Jumbo Rolled Oats,19000,11,6,16900,500,False,500,West,2.21,Cycle,0.0,11.63,15.3
Chocolates & Candies,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodles,12300,0,6,12300,600,False,600,North,4.28,Cycle,0.0,17.84,21.6
Chocolates & Candies,Pantai Spring Roll Sauce,27500,10,6,24500,200,False,200,North,5.17,Rider,6.2,35.85,23.6
Chocolates & Candies,MTR Vermicelli Payasam,7500,0,6,7500,180,False,180,South,1.31,Walker,0.0,7.62,11.3
Chocolates & Candies,Bagrrys Corn Flakes,35000,0,6,35000,880,False,800,West,4.4,Rider,5.28,32.0,13.5
Chocolates & Candies,MTR Ready To Eat Palak Paneer ,13500,11,6,12000,300,False,300,North,4.08,Cycle,0.0,17.24,27.9
Chocolates & Candies,Del Monte Red Chili Sauce,5500,0,5,5500,190,False,190,East,3.84,Cycle,0.0,16.52,20.3
Chocolates & Candies,Kitchens of India Mutter Paneer Mix,12000,30,4,8400,285,False,285,West,4.99,Rider,5.99,34.95,20.5
Chocolates & Candies,Pantai Green Curry Paste,6000,6,6,5600,50,False,50,East,5.94,Rider,7.13,39.7,21.1
Chocolates & Candies,The Laughing Cow Cheese Spread Plain,11000,0,6,11000,180,False,180,East,2.6,Rider,3.12,23.0,8.1
Chocolates & Candies,MTR Dal Fry,11000,0,5,11000,300,False,300,North,6.28,Cycle,0.0,23.84,32.0
Chocolates & Candies,Pantai Fish Sauce,27500,14,6,23400,200,False,200,West,1.54,Walker,0.0,8.08,12.7
Chocolates & Candies,Cantina Beans Mexican Beans,25000,14,6,21300,410,False,410,Central,1.62,Rider,1.94,18.1,5.1
Chocolates & Candies,Ching's Secret Manchurian Instant Noodle,11400,0,6,11400,480,False,480,North,2.23,Cycle,0.0,11.69,14.5
Chocolates & Candies,Remia Salad Italian Dressing ,23000,0,6,23000,250,False,250,North,1.28,Cycle,0.0,8.84,7.6
Chocolates & Candies,Yummiez Veg Cheese Fingers Pouch,23000,0,4,23000,400,False,400,West,2.0,Cycle,0.0,11.0,11.4
Chocolates & Candies,MTR Dal Makhani,11000,0,4,11000,300,False,300,West,1.19,Rider,1.43,15.95,4.6
Chocolates & Candies,MTR Ready to Eat Pav Bhaji,11000,0,6,11000,300,False,300,East,5.84,Rider,7.01,39.2,28.4
Chocolates & Candies,Weikfield Tomato Salsa Instant Pasta,2500,0,1,2500,77,False,77,West,1.4,Walker,0.0,7.8,13.8
Chocolates & Candies,Nestlé CERELAC Baby Cereal with Milk,27200,0,1,27200,300,False,300,East,5.36,Cycle,0.0,21.08,34.5
Chocolates & Candies,Remia Salad Caesar Dressing,25000,0,6,25000,250,False,250,North,0.81,Rider,0.97,14.05,3.9
Chocolates & Candies,Bagrrys Fruit N Fibre Muesli Mixed Fruit,33000,0,6,33000,500,False,500,South,6.67,Cycle,0.0,25.01,37.6
Chocolates & Candies,MTR Paneer Butter Masala & Veg Pulao,17500,9,4,15800,375,False,375,Central,5.12,Cycle,0.0,20.36,29.5
Chocolates & Candies,Sundrop Cocoa Nut Hazelnut Chocolatey Spread,12000,0,6,12000,160,False,160,North,0.54,Walker,0.0,6.08,5.0
Chocolates & Candies,Moi Soi Manchurian Sauce - For Stir Fry Marinade Spread & Dip,28000,50,6,14000,175,False,175,West,5.47,Rider,6.56,37.35,23.2
Chocolates & Candies,Pedigree Dog Food Adult Meat & Rice,66000,7,2,60800,3000,False,3,Central,3.84,Rider,4.61,29.2,15.2
Chocolates & Candies,Pantai Sriracha Green Chilli Sauce,22500,15,6,19100,200,False,200,South,5.57,Cycle,0.0,21.71,32.3
Chocolates & Candies,Pantai Chilli Garlic Sauce,27500,14,6,23400,200,False,200,South,3.9,Cycle,0.0,16.7,27.2
Chocolates & Candies,Pantai Dark Soy Sauce,27500,14,6,23400,200,False,200,East,4.67,Walker,0.0,14.34,45.0
Chocolates & Candies,Yoga Bar Peanut Butter Dark Chocolate Jar,24900,0,4,24900,400,False,400,Central,5.61,Walker,0.0,16.22,49.8
Chocolates & Candies,Cantina Tabasco Green Sauce,14000,15,6,11900,60,False,60,East,3.13,Walker,0.0,11.26,29.6
Chocolates & Candies,Pantai Pad Thai Sauce (Non-Veg),32500,9,5,29300,200,False,200,North,0.52,Walker,0.0,6.04,4.4
Chocolates & Candies,Pantai Sweet Chilli Sauce,27500,14,6,23400,200,False,200,Central,6.02,Walker,0.0,17.04,49.4
Chocolates & Candies,Ching's Secret Schezwan Instant Noodle,11400,0,6,11400,480,False,480,North,2.98,Walker,0.0,10.96,25.9
